canonical_smiles,molecule_chembl_id,Ki_nM,assay_chembl_id,pIC50
CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(F)cc21,CHEMBL363829,55.0,CHEMBL872392,7.259637310505756
O=C(N[C@@H](c1ccc2c(c1)OC(F)(F)O2)c1ccccn1)C1CCN(CCOc2ccccc2F)CC1,CHEMBL5777100,55.0,CHEMBL5735619,7.259637310505756
O=C(N[C@H](c1ccc2c(c1)OC(F)(F)O2)c1ccccn1)C1CCN(CCOc2ccccc2F)CC1,CHEMBL5838618,55.0,CHEMBL5735619,7.259637310505756
COc1cccc(C(c2ccccn2)N(C)CC2CCN(CCOc3ccccc3F)CC2)c1,CHEMBL5812507,55.0,CHEMBL5735619,7.259637310505756
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccccc3C#N)CC2)CC1,CHEMBL234679,55.0,CHEMBL894519,7.259637310505756
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,CHEMBL4639203,55.0,CHEMBL4629186,7.259637310505756
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(I)s2)CC1,CHEMBL182652,55.0,CHEMBL828883,7.259637310505756
CN1CCc2ccccc2Cc2c([nH]c3ccccc23)CC1,CHEMBL1087301,55.1,CHEMBL1105125,7.258848401148215
Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)c1,CHEMBL3698019,55.32,CHEMBL3707837,7.257117828562727
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,CHEMBL110365,55.4,CHEMBL895648,7.2564902352715706
CC[C@@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,CHEMBL3676891,55.43,CHEMBL3706129,7.256255121407539
CCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,CHEMBL478671,55.5,CHEMBL1811739,7.255707016877324
O=C(CCCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CHEMBL3318838,56.0,CHEMBL3369121,7.251811972993799
O=C(NCc1ccccc1CN1CCc2cc(O)c(O)cc2C1)c1cccc(Br)c1,CHEMBL4876260,56.0,CHEMBL4822008,7.251811972993799
O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,CHEMBL4637294,56.0,CHEMBL4629186,7.251811972993799
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cccs1,CHEMBL3289950,56.0,CHEMBL3297244,7.251811972993799
C(=C/Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc21)\Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc21,CHEMBL314663,56.0,CHEMBL670392,7.251811972993799
Cc1cccc(S(=O)(=O)NCCCCN2CC=C(c3c(C)[nH]c4ccc(Cl)cc34)CC2)c1,CHEMBL4099997,56.0,CHEMBL4041093,7.251811972993799
Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,CHEMBL91162,56.0,CHEMBL671375,7.251811972993799
Clc1cccc(N2CCN(CCCCn3cc(-c4ccc5[nH]ccc5c4)nn3)CC2)c1Cl,CHEMBL3588986,56.1,CHEMBL3591124,7.251037138743839
Cn1c(C(N)=O)ccc1-c1cccc(OC(=O)NCCN2CCN(c3ccccc3)CC2)c1,CHEMBL4517296,56.114999999999995,CHEMBL4409079,7.250921032746113
O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)c(Cl)c1,CHEMBL4775997,56.23,CHEMBL4685403,7.250031916490597
O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc(Cl)c1,CHEMBL4784228,56.23,CHEMBL4685403,7.250031916490597
COc1ccc2cc(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)ccc2c1,CHEMBL4764557,56.23,CHEMBL4685403,7.250031916490597
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NCCS(=O)(=O)C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O,CHEMBL3647687,56.4,CHEMBL3705539,7.248720896016658
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(C)s2)CC1,CHEMBL2386612,56.5,CHEMBL2388819,7.247951552180561
CN1CCc2ccccc2Cc2ccccc2CC1,CHEMBL201525,56.5,CHEMBL859835,7.247951552180561
COc1ccccc1N1CCN(CCCNC(=O)NCc2ccc(F)cc2-c2ccccc2)CC1,CHEMBL5438205,56.5,CHEMBL5351445,7.247951552180561
COc1cccc2cc(C(=O)NCCCCN3CCN(c4[nH]nc5ccccc45)CC3)oc12,CHEMBL202713,56.6,CHEMBL861746,7.247183568811728
CCCN(Cc1ccc(F)cc1)[C@@H]1CCc2c(cccc2OC)C1,CHEMBL71599,56.75,CHEMBL669147,7.24603413413484
CN1CCOc2c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,CHEMBL279937,57.0,CHEMBL672310,7.2441251443275085
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL3289970,57.0,CHEMBL3297244,7.2441251443275085
O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc2c(c1)OCCO2,CHEMBL439197,57.0,CHEMBL889238,7.2441251443275085
C=C1c2ccccc2C=C(N2CCN(C)CC2)c2ccccc21,CHEMBL91310,57.0,CHEMBL675960,7.2441251443275085
COc1ccccc1N1CCN(Cc2cccc(OCCF)c2)CC1,CHEMBL270408,57.0,CHEMBL931954,7.2441251443275085
COc1ccccc1N1CCN(CCCCc2cn(-c3ccc4c(c3)Cc3ccccc3-4)nn2)CC1,CHEMBL3588914,57.2,CHEMBL3591124,7.242603971206976
COc1ccccc1N1CCN(CCCCN2CCc3c(cccc3-c3ccccc3)C2=O)CC1,CHEMBL1771108,57.5,CHEMBL1771855,7.2403321553103694
CCCN(CCN1CCN(c2cccc3ncccc23)CC1)[C@H]1CCc2nc(N)sc2C1,CHEMBL569107,57.7,CHEMBL1050539,7.238824186844269
Cc1ncoc1-c1nnc(SCCCN2C[C@H]3CCN(c4ccc(C(F)(F)F)cc4F)[C@H]3C2)n1C,CHEMBL5895923,57.7,CHEMBL5733628,7.238824186844269
CN1CCCc2ccccc2Cc2ccc(O)cc2CC1,CHEMBL231070,57.845,CHEMBL895724,7.237734174590461
C/C=C/CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,CHEMBL3676899,57.95,CHEMBL3706129,7.236946559700385
O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1ccccc1,CHEMBL3358512,58.0,CHEMBL3381713,7.236572006437063
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccc(OC(F)(F)F)cc3)CC2)CC1,CHEMBL392377,58.0,CHEMBL894519,7.236572006437063
O=C(O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)O3,CHEMBL106283,58.0,CHEMBL672490,7.236572006437063
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,CHEMBL1257144,58.0,CHEMBL1260558,7.236572006437063
COc1ccc2[nH]cc(C3=CCN(Cc4cc(=O)[nH]c5ccccc45)CC3)c2c1,CHEMBL4463034,58.0,CHEMBL4368218,7.236572006437063
Cc1cccc(C2CCN(CCNC(=O)C3CCOC3)CC2)n1,CHEMBL5756186,58.0,CHEMBL5736831,7.236572006437063
CCc1cccc(N2CCN(C)CC2)c1Cl,CHEMBL4469777,58.1,CHEMBL4429153,7.235823867609669
O=C(CC1CCC1)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,CHEMBL3676893,58.22,CHEMBL3706129,7.234927798897208
CN1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3,CHEMBL119455,58.5,CHEMBL670676,7.232844133917819
COc1ccccc1N1CCN(Cc2cc(CN3CCN(C)CC3)c3cccccc2-3)CC1,CHEMBL2207640,58.5,CHEMBL2214282,7.232844133917819
C#Cc1ccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,CHEMBL241631,58.5,CHEMBL898785,7.232844133917819
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2c(O)cccc2C1,CHEMBL250552,58.6,CHEMBL926379,7.23210238398191
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,CHEMBL3676883,58.62,CHEMBL3706129,7.2319541858975835
CN1CCc2cc(O)ccc2Cc2ccc(O)cc2CC1,CHEMBL381936,58.7,CHEMBL861435,7.231361898752386
Clc1cccc(N2CCN(CCCOC3(c4ccccn4)CCOCC3)CC2)c1Cl,CHEMBL5425944,58.8,CHEMBL5363864,7.230622673923861
CCCN(CCC)[C@@H]1CCc2cccc(C(=O)OC)c2[C@@H]1C,CHEMBL40634,58.8,CHEMBL670884,7.230622673923861
COc1cc(Br)cc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1OC,CHEMBL59713,58.8,CHEMBL2388819,7.230622673923861
CCOC(=O)C1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,CHEMBL399396,58.8,CHEMBL902495,7.230622673923861
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CCS(=O)(=O)C1,CHEMBL3698002,58.95,CHEMBL3707837,7.2295161905688925
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,CHEMBL317535,59.0,CHEMBL671380,7.229147988357855
COc1ccc(OC)c(CN2CCN(CC(=O)N3c4ccccc4C[C@H]3C)CC2)c1,CHEMBL319043,59.0,CHEMBL675680,7.229147988357855
O=C1c2cccc3cccc(c23)C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,CHEMBL4646868,59.0,CHEMBL4629186,7.229147988357855
CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,CHEMBL194312,59.0,CHEMBL872392,7.229147988357855
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1,CHEMBL3423340,59.0,CHEMBL3423552,7.229147988357855
Clc1cccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccccc2)c1,CHEMBL106660,59.0,CHEMBL671385,7.229147988357855
C=CCN1CCC2c3cccc(O)c3CC[C@@H]21,CHEMBL275543,59.0,CHEMBL672485,7.229147988357855
CCCN(CCCCNC(=O)c1ccc(-c2ccc(OCc3cn(CCOCCOCCOCCOCCOCCn4cc(COc5ccc(-c6ccc(C(=O)NCCCCN(CCC)C7Cc8ccccc8C7)cc6)cc5)nn4)nn3)cc2)cc1)C1Cc2ccccc2C1,CHEMBL4740785,59.0,CHEMBL4736183,7.229147988357855
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)Nc3ccccc3)CC2)cc(C(F)(F)F)n1,CHEMBL205497,59.1,CHEMBL862319,7.228412519118745
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(N4CCCCC4)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL5751862,59.3,CHEMBL5731695,7.226945306635738
COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2cccc(F)c2)c2ccc(F)cc2)CC1,CHEMBL4437233,59.5,CHEMBL4323478,7.22548303427145
CCCCn1cc(CCCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,CHEMBL1803050,59.5,CHEMBL1803210,7.22548303427145
CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2ccc(F)cc2)C3)c1,CHEMBL3759205,60.0,CHEMBL3762073,7.221848749616356
O=c1n(CCCCCCN2CCN(c3cccc4c3OCCO4)CC2)nc2ccccn12,CHEMBL5189101,60.0,CHEMBL5163611,7.221848749616356
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1Cl,CHEMBL234423,60.0,CHEMBL894519,7.221848749616356
O=C1CCc2c(F)cccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,CHEMBL2059317,60.0,CHEMBL2060138,7.221848749616356
CCCN(CCc1ccccc1)[C@@H]1CCc2c(O)cccc2C1,CHEMBL606939,60.0,CHEMBL671033,7.221848749616356
CCCN(CCC)[C@H]1CCc2nn3ccccc3c2C1,CHEMBL310867,60.0,CHEMBL672385,7.221848749616356
Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCO3,CHEMBL166366,60.0,CHEMBL672312,7.221848749616356
O=S(=O)(NC1CCN(CCOc2cccc3c2CCCC3)C1)c1cc(F)ccc1F,CHEMBL2159484,60.0,CHEMBL2162846,7.221848749616356
CC(C)c1ccccc1OCCN1CCC(N(C)S(=O)(=O)c2ccccc2)CC1,CHEMBL3747052,60.0,CHEMBL3750144,7.221848749616356
CCCCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,CHEMBL243743,60.0,CHEMBL894060,7.221848749616356
COC(=O)C1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,CHEMBL246231,60.0,CHEMBL902495,7.221848749616356
Cc1ccc(CN2CC[C@H](NC(=O)c3cccc(-c4cccs4)c3)C2)cc1,CHEMBL381019,60.0,CHEMBL860444,7.221848749616356
Cc1ccc2c(c1)N=C(C1CCN(CC(C)(C)C(=O)O)CC1)c1cc(C)ccc1O2,CHEMBL5898142,60.0,CHEMBL5737014,7.221848749616356
Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccc(Cl)cc2)CC1,CHEMBL93969,60.0,CHEMBL671375,7.221848749616356
O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1cccc(-c2cccs2)c1,CHEMBL361035,60.0,CHEMBL839650,7.221848749616356
C[C@@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CHEMBL137781,60.0,CHEMBL670784,7.221848749616356
COc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,CHEMBL4872548,60.08,CHEMBL4842092,7.221270076003888
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)s1,CHEMBL362101,60.5,CHEMBL828883,7.218244625347531
CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCOCCCCc2ccccc2)C1,CHEMBL4071243,60.6,CHEMBL4011211,7.217527375833714
CS(=O)(=O)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)s1,CHEMBL3676920,60.84,CHEMBL3706129,7.215810794619039
CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)c(C)c1,CHEMBL215450,60.9,CHEMBL863653,7.215382707367125
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,CHEMBL329566,61.0,CHEMBL829120,7.214670164989233
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cnc(Cl)c(Br)c3)CC2)CC1,CHEMBL232609,61.0,CHEMBL894519,7.214670164989233
c1ccc(CCN2CCC(c3cc(C4CCCCC4)n[nH]3)CC2)cc1,CHEMBL77744,61.0,CHEMBL672209,7.214670164989233
O=C(CCC(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,CHEMBL3676889,61.16,CHEMBL3706129,7.213532523259717
Cc1cccc(OCCNCCCOc2ccccc2)c1,CHEMBL128232,61.33,CHEMBL671378,7.212327035312507
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1(O)CC1,CHEMBL3697979,61.45,CHEMBL3707837,7.211478112777527
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3cc(Cl)cc(Cl)c3)C2)n1C,CHEMBL3899336,61.66,CHEMBL3855278,7.209996479609511
OC1(c2ccc(Cl)cc2)CCN(CCCc2ccc(F)cc2)CC1,CHEMBL4579971,61.66,CHEMBL4416273,7.209996479609511
COc1ccccc1C1CC1CNCCCCOc1ccc2c(c1)NC(=O)CC2,CHEMBL4862301,61.78,CHEMBL4842092,7.209152096034568
O=c1n(CCCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccn12,CHEMBL5193103,62.0,CHEMBL5163611,7.207608310501746
c1cc2c(c(N3CCN(Cc4c[nH]c5ccccc45)CC3)c1)OCCO2,CHEMBL195015,62.0,CHEMBL872394,7.207608310501746
Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(N2CCN(C)CC2)n1,CHEMBL14998,62.0,CHEMBL672311,7.207608310501746
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCOc4ccccc4)CC3)cccc21,CHEMBL3409261,62.0,CHEMBL3413541,7.207608310501746
COc1ccc2c(c1)Cc1ccccc1CCN(C)CC2,CHEMBL381946,62.0,CHEMBL861435,7.207608310501746
COc1ccc2[nH]cc(C3CC(=O)N(CCCCN4CCC(c5c[nH]c6ccc(F)cc56)CC4)C3=O)c2c1,CHEMBL4571321,62.0,CHEMBL4314365,7.207608310501746
COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1OC,CHEMBL236621,62.0,CHEMBL894519,7.207608310501746
COc1ccc(OC)c(S(=O)(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)c1,CHEMBL234194,62.0,CHEMBL894519,7.207608310501746
O=c1ccc2c(N3CCCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2[nH]1,CHEMBL4091507,62.0,CHEMBL4015806,7.207608310501746
Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(NC2CCN(Cc3ccccc3)CC2)n1,CHEMBL15270,62.0,CHEMBL672311,7.207608310501746
CCCN(CCC)C1CCc2cccc(OS(=O)(=O)C(F)(F)F)c2C1,CHEMBL28437,62.0,CHEMBL673095,7.207608310501746
CCCCCCCCCN1CCC(c2cccc(O)c2)C1,CHEMBL4225278,62.0,CHEMBL4223412,7.207608310501746
Cc1cc2c(cn1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,CHEMBL5810427,62.0,CHEMBL5735667,7.207608310501746
O=C1c2ccc(F)cc2CCC1C1CCN(Cc2ccccc2)CC1,CHEMBL122538,62.0,CHEMBL673013,7.207608310501746
NC(=O)c1ccccc1OCCCN1CCC(c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)CC1,CHEMBL3409246,62.0,CHEMBL3413541,7.207608310501746
CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,CHEMBL93868,62.0,CHEMBL671380,7.207608310501746
Clc1ccc(N2CC3CC2CN3Cc2c[nH]c3ncccc23)cc1,CHEMBL514747,62.0,CHEMBL1033197,7.207608310501746
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,CHEMBL62919,62.0,CHEMBL961033,7.207608310501746
CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2cccc(Cl)c2)CC1,CHEMBL104832,62.0,CHEMBL872891,7.207608310501746
FCCOc1ccccc1N1CCN(Cc2cc3ccccn3n2)CC1,CHEMBL405260,62.5,CHEMBL934518,7.204119982655925
COc1ccccc1N1CCN(CCCCCc2cn(-c3ccc(N(C)C)cc3)nn2)CC1,CHEMBL3353911,62.6,CHEMBL3374187,7.20342566678957
Cc1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)c1,CHEMBL382773,62.6,CHEMBL862319,7.20342566678957
COc1ccc2[nH]cc(C3=CCN(Cc4ccccc4)CC3)c2c1,CHEMBL366081,62.7,CHEMBL4368222,7.202732459169283
COc1ccccc1N1CCN(CCCCCc2cn(-c3ccccc3OC)nn2)CC1,CHEMBL3353908,62.7,CHEMBL3374187,7.202732459169283
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2,CHEMBL69571,62.9,CHEMBL828891,7.201349354554731
O=C(CCO)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,CHEMBL3676866,62.94,CHEMBL3706129,7.201073261422799
CN1CCC(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)CC1,CHEMBL3698007,62.94,CHEMBL3707837,7.201073261422799
CCOc1cccc2cc(CNCC[C@H]3CC[C@H](NC(=O)C4CC4)CC3)oc12,CHEMBL5412359,62.95,CHEMBL5385535,7.201004265556119
O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)N1CCOCC1,CHEMBL3698026,62.99,CHEMBL3707837,7.200728391650127
COc1ccccc1N1CCN(CCCNC(=O)NCc2cc(F)ccc2-c2ccccc2)CC1,CHEMBL5433509,63.0,CHEMBL5351445,7.200659450546418
O=[N+]([O-])c1ccccc1S(=O)(=O)NC[C@H]1CC[C@H](CNCC2CCc3ccccc3C2)CC1,CHEMBL299879,63.0,CHEMBL672346,7.200659450546418
CN1CCCc2ccccc2Cc2cc(O)ccc2CC1,CHEMBL394779,63.0,CHEMBL895724,7.200659450546418
COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccccc2I)CC1,CHEMBL340608,63.0,CHEMBL671730,7.200659450546418
Cn1cc(/C=C/C(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)cn1,CHEMBL5870203,63.0,CHEMBL5739045,7.200659450546418
Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCC3,CHEMBL352686,63.0,CHEMBL672312,7.200659450546418
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1c[nH]c2ccccc12,CHEMBL152262,63.0,CHEMBL672170,7.200659450546418
Cc1ccccc1S(=O)(=O)N1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,CHEMBL377452,63.0,CHEMBL911524,7.200659450546418
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(F)c(F)c1,CHEMBL2159466,63.0,CHEMBL2162846,7.200659450546418
Cc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,CHEMBL4745124,63.0,CHEMBL4671577,7.200659450546418
Fc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,CHEMBL210717,63.0,CHEMBL871242,7.200659450546418
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(OC(F)(F)F)cc1,CHEMBL3289973,63.0,CHEMBL3297244,7.200659450546418
C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2cc3ccccn3n2)CC1,CHEMBL2397390,63.0,CHEMBL2400820,7.200659450546418
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccsc2)cc1,CHEMBL4535174,63.1,CHEMBL4350893,7.199970640755866
O=C(NCCCCN1CC[C@H]2c3cccc(O)c3CC[C@@H]21)c1ccc(-c2ccccc2)cc1,CHEMBL319116,63.1,CHEMBL674943,7.199970640755866
Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,CHEMBL497963,63.1,CHEMBL954061,7.199970640755866
CN1CCc2cc(Br)c(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,CHEMBL231546,63.1,CHEMBL905981,7.199970640755866
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccccc3C(F)(F)F)C2)n1C,CHEMBL3975989,63.1,CHEMBL3855278,7.199970640755866
CC(C)(C)C(=O)NCCCCN1CCN(c2ccccc2Cl)CC1,CHEMBL283142,63.1,CHEMBL670172,7.199970640755866
Cc1noc2c1C(=O)CC(CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)C2,CHEMBL3220212,63.1,CHEMBL3222870,7.199970640755866
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1c(F)cccc1F,CHEMBL4576998,63.1,CHEMBL4416273,7.199970640755866
O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccccc1,CHEMBL3664882,63.45,CHEMBL3707825,7.197568373569276
CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,CHEMBL419792,63.449999999999996,CHEMBL672313,7.197568373569276
OCCN1CCN(c2cccc(Cl)c2Cl)CC1,CHEMBL2165675,63.7,CHEMBL2168000,7.195860567664649
CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1,CHEMBL212235,63.8,CHEMBL863653,7.195179321278838
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(OC(F)(F)F)cc1,CHEMBL3289998,64.0,CHEMBL3297244,7.1938200260161125
CSc1ccccc1N1CCN(CCCCCC(=O)NCc2ccncc2)CC1,CHEMBL495321,64.0,CHEMBL1034994,7.1938200260161125
O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)NCc1ccc(OCCCN2CCOCC2)cc1,CHEMBL3906408,64.0,CHEMBL3857974,7.1938200260161125
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(F)c3)CC2)CC1,CHEMBL232780,64.0,CHEMBL894519,7.1938200260161125
COc1ccccc1N1CCN(CCCc2cn(-c3ccccc3)nn2)CC1,CHEMBL3353894,64.0,CHEMBL3374187,7.1938200260161125
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCCNC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCCC[n+]3c(C)cc(/C=C/C=C/c4ccc(N(C)C)cc4)cc3C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)O)[C@@H](C)O)[C@@H](C)O)C2=O)cc(OC)c1OC,CHEMBL3265323,64.16,CHEMBL3265956,7.192735644723893
Cc1ccc(OCCCNCCOc2ccccc2)cc1,CHEMBL131299,64.285,CHEMBL671378,7.191890351759965
