canonical_smiles,molecule_chembl_id,IC50_nM,assay_chembl_id,pIC50
C[C@@H](NC(=O)c1cc(-c2n[nH]c([C@](C)(N)Cc3ccccc3)n2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,CHEMBL1092147,2781.0,CHEMBL1107777,5.555799011135841
COc1ccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)cc1Br,CHEMBL1760852,2800.0,CHEMBL1764635,5.552841968657781
CC1(c2cccc(OCCCc3ccccc3)c2)CCSC(N)=N1,CHEMBL3642617,2800.0,CHEMBL3705050,5.552841968657781
O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccc(F)cc2)C1,CHEMBL403241,2800.0,CHEMBL929073,5.552841968657781
O=S(=O)(c1ccccc1)N(CCc1ccccc1)CC(O)Cn1c2ccccc2c2ccccc21,CHEMBL4204309,2800.0,CHEMBL4179592,5.552841968657781
COc1ccc(CCNC(=O)CSc2nc3ccc(Nc4nc(N5CCCCC5)nc(N5CCCCC5)n4)cc3s2)cc1OC,CHEMBL1269608,2800.0,CHEMBL1274725,5.552841968657781
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCC(=O)O)c1,CHEMBL295996,2800.0,CHEMBL829260,5.552841968657781
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL164,2800.0,CHEMBL3071786,5.552841968657781
CN1C(=N)NC(c2cccc(-c3cccc(Cl)c3)c2)(C2CCC2)C1=O,CHEMBL2011989,2800.0,CHEMBL2015091,5.552841968657781
Cc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)cnc1F,CHEMBL3650789,2800.0,CHEMBL3705666,5.552841968657781
CSc1ccc2c(O)c(C(=O)Nc3ccc(N(CCO)CCO)cc3)cnc2c1,CHEMBL1952316,2810.0,CHEMBL1954849,5.55129368009492
COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21N=C(N)N2CC(C)(C)CN=C21,CHEMBL3673213,2816.0,CHEMBL3706293,5.5503673495299255
Cc1cccc(NC(=O)CSc2nc3ccc(Nc4nc(N5CCCC5)nc(N5CCCC5)n4)cc3s2)c1C,CHEMBL1271192,2830.0,CHEMBL1274725,5.548213564475709
Cc1ccn2c(NC3CCCCC3)c(-c3ccc(OCCCN4C(=O)c5ccccc5C4=O)cc3)nc2c1,CHEMBL4215348,2840.0,CHEMBL4192781,5.546681659952963
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)C(=O)O)=N1,CHEMBL2346790,2840.0,CHEMBL2352381,5.546681659952963
NC1=N[C@@](c2cc(NCc3ccc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,CHEMBL3688804,2845.0,CHEMBL3706316,5.5459177292689095
COc1cccc(-c2cccc(C3(C)N=C(C)C(N)=N3)c2)c1,CHEMBL2180018,2850.0,CHEMBL2186065,5.54515513999149
CCCC(=O)Nc1cccc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,CHEMBL595302,2850.0,CHEMBL1042914,5.54515513999149
COC(=O)c1ccnc(Oc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c1,CHEMBL3912456,2850.0,CHEMBL3888176,5.54515513999149
N#Cc1cnc2c(c1)CCC[C@@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,CHEMBL6039958,2855.0,CHEMBL5732016,5.544393887418133
N#Cc1cnc2c(c1)CCC[C@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,CHEMBL3688827,2855.0,CHEMBL3706316,5.544393887418133
COc1cccc(CNC2CCN(Cc3ccccc3)C2)c1OC,CHEMBL4747185,2856.0,CHEMBL4703235,5.544241796895863
CC(C)Oc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,CHEMBL2349492,2864.0,CHEMBL2352293,5.543026986364183
C[C@H](F)c1nc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)co1,CHEMBL3683921,2880.0,CHEMBL3706316,5.5406075122407685
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2)C(=O)O)=N1,CHEMBL2380806,2900.0,CHEMBL2384472,5.537602002101044
CN(c1cc2cc(c1)C(=O)NC(CO)Cc1cccc(c1)OCCNC2=O)S(C)(=O)=O,CHEMBL386666,2900.0,CHEMBL908315,5.537602002101044
CC1(c2cccc(OCC(=O)Nc3ccc(Cl)cc3)c2)CCSC(N)=N1,CHEMBL3642601,2900.0,CHEMBL3705050,5.537602002101044
COc1cc([N+](=O)[O-])cnc1Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,CHEMBL3972335,2900.0,CHEMBL3888136,5.537602002101044
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cnoc3C)CCN2)c1,CHEMBL1097335,2900.0,CHEMBL1109090,5.537602002101044
O=S(=O)(c1ccc(Cl)cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)c1ccccc1,CHEMBL4208775,2900.0,CHEMBL4179592,5.537602002101044
CCN(CCCCCCNC1=CC(=O)c2ccccc2C1=O)Cc1ccccc1OC,CHEMBL1940612,2900.0,CHEMBL1941526,5.537602002101044
COc1cc(Br)cnc1C(=O)Nc1cc(C2(C(F)F)COCC(N)=N2)c(F)cc1F,CHEMBL3653415,2900.0,CHEMBL3706381,5.537602002101044
Fc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(F)c1,CHEMBL4443695,2900.0,CHEMBL4433405,5.537602002101044
COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2cccc(O)c2OC)cc1O,CHEMBL1405147,2900.0,CHEMBL3705920,5.537602002101044
CC1=N[C@@]2(N=C1N)c1cc(OCCCF)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,CHEMBL3672696,2900.0,CHEMBL3705616,5.537602002101044
NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21COC1,CHEMBL3703241,2900.0,CHEMBL3705666,5.537602002101044
c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,CHEMBL4453051,2900.0,CHEMBL4433405,5.537602002101044
COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1OC,CHEMBL2235239,2910.0,CHEMBL5241710,5.536107011014092
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2C(F)(F)F)CO1,CHEMBL4209994,2920.0,CHEMBL4183116,5.534617148551582
COc1cc2ncnc(N3CCN(Cc4ccc(F)cc4)CC3)c2cc1OC,CHEMBL236487,2925.0,CHEMBL5502546,5.5338741295818
COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,CHEMBL3902302,2935.42,CHEMBL3706280,5.532329751100314
COc1cc(C#N)cc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,CHEMBL4111546,2935.42,CHEMBL3705805,5.532329751100314
COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1,CHEMBL3703299,2940.0,CHEMBL3705666,5.531652669587842
Cc1c(CNc2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)nc2ccc(Cl)cn12,CHEMBL6031118,2940.0,CHEMBL5730852,5.531652669587842
COCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O,CHEMBL255336,2950.0,CHEMBL929073,5.530177984021837
O=C(N/N=C/c1ccc(Cl)cc1)N1CCN(c2ccccn2)CC1,CHEMBL4740676,2960.0,CHEMBL4668050,5.528708288941061
NC1=NC2(CO1)c1cc(-c3cncc(C(F)(F)F)c3)ccc1OC1(CCC1)C21COC1,CHEMBL3703293,2970.0,CHEMBL3705666,5.527243550682788
C[C@@]1(c2cc(CNCC(F)F)c(F)cc2F)CCSC(N)=N1,CHEMBL4066885,2974.0,CHEMBL4042704,5.526659035814065
N#Cc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCOCC4)C3=O)c2)c1,CHEMBL3960162,2980.0,CHEMBL3888552,5.525783735923745
OC(CNc1cccc2ccccc12)Cn1c2ccccc2c2ccccc21,CHEMBL579169,2990.0,CHEMBL1912707,5.52432881167557
CCC#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,CHEMBL5812511,2996.5,CHEMBL5736880,5.523385717967496
CC(C)CC(NC(=O)C(O)c1ccccc1Br)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL51304,3000.0,CHEMBL653497,5.522878745280337
CC(C)C[C@H](NC(=O)C(O)c1cccc2ccccc12)[C@@H](O)CC(=O)N[C@H](C(=O)NC1C[C@@H](C(=O)O)C[C@@H](C(=O)O)C1)C(C)C,CHEMBL297486,3000.0,CHEMBL653497,5.522878745280337
CC(C)N1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O,CHEMBL258350,3000.0,CHEMBL929073,5.522878745280337
COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3672431,3000.0,CHEMBL3705920,5.522878745280337
CC(C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)NCC(O)C(=O)Nc1cccc(C(=O)O)c1,CHEMBL1645518,3000.0,CHEMBL1648256,5.522878745280337
CCCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,CHEMBL1090147,3000.0,CHEMBL1108752,5.522878745280337
CCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,CHEMBL1090146,3000.0,CHEMBL1108752,5.522878745280337
O=C(CSc1nc2ccc(Nc3nc(N4CCCC4)nc(N4CCCC4)n3)cc2s1)NCCOc1ccccc1,CHEMBL1270985,3000.0,CHEMBL1274725,5.522878745280337
COc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(O)Cn2c3ccccc3c3ccccc32)cc1,CHEMBL4206849,3000.0,CHEMBL4179592,5.522878745280337
N#Cc1ccc(C(=O)Nc2cc(C3(C(F)F)COCC(N)=N3)c(F)cc2F)nc1,CHEMBL3653414,3000.0,CHEMBL3706381,5.522878745280337
O=S(=O)(c1ccccc1)N(CC(O)Cn1c2ccccc2c2ccccc21)c1ccccc1,CHEMBL1492021,3000.0,CHEMBL4179592,5.522878745280337
CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCC3CCCCC3)(CC(C)C)C2=O)cc1,CHEMBL571728,3000.0,CHEMBL1048416,5.522878745280337
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C)C(C)C,CHEMBL441187,3000.0,CHEMBL653496,5.522878745280337
N=C(N)NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccccc1Cl,CHEMBL404860,3000.0,CHEMBL944848,5.522878745280337
Cc1cc2nc(-c3cnc(N)s3)c(-c3cnc(N)s3)nc2cc1C,CHEMBL5188397,3000.0,CHEMBL5128471,5.522878745280337
COc1cc(N)cnc1Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,CHEMBL3982801,3000.0,CHEMBL3888136,5.522878745280337
Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(Cl)c1,CHEMBL4091169,3000.0,CHEMBL4433405,5.522878745280337
Cc1nc(N/C(=N\C(=O)Nc2ccccc2)NC(=O)Nc2ccccc2)nc2ccccc12,CHEMBL1782314,3000.0,CHEMBL1785499,5.522878745280337
C[C@H]1SC(N)=N[C@@]2(c3cc(-c4cncnc4)ccc3F)COCC[C@@H]12,CHEMBL3691381,3000.0,CHEMBL3706137,5.522878745280337
COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,CHEMBL1208903,3010.0,CHEMBL1211753,5.521433504406156
C[C@@]1(c2cc(Nc3nc4ccc(Cl)cc4o3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,CHEMBL3944240,3010.0,CHEMBL3888178,5.521433504406156
CCCN1CCCCc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,CHEMBL5427012,3020.0,CHEMBL5364139,5.51999305704285
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2F)nc1,CHEMBL3683835,3038.95,CHEMBL3706316,5.51727644533063
CNC(=O)c1cc(F)cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,CHEMBL3650802,3040.0,CHEMBL3705666,5.517126416391246
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncccc21,CHEMBL2177319,3042.0,CHEMBL2183110,5.5168407902830205
COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4COC4)cn3)ccc1F)N=C(N)S2,CHEMBL5908701,3045.0,CHEMBL5733314,5.516412703031106
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2csc(CC(C)(C)C)n2)CC1,CHEMBL1257894,3050.0,CHEMBL1260850,5.515700160653214
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCCn4ccnc4)cn3)ccc2F)CS1(=O)=O,CHEMBL6041925,3060.0,CHEMBL5736880,5.514278573518419
NC1=N[C@@](c2cc(N[C@H]3CCCc4cc(Br)cnc43)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,CHEMBL3688808,3070.0,CHEMBL3706316,5.512861624522813
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cc4c(cn3)OCCO4)ccc2F)[C@@H](F)S1(=O)=O,CHEMBL5739806,3082.5,CHEMBL5736880,5.511096914732231
CN1C(=O)CC2(N=C1N)c1cc(-c3cc(F)cc(Cl)c3)ccc1OC1CC3(CC[C@@H]12)OCCO3,CHEMBL2152907,3083.85,CHEMBL2154185,5.510906754407262
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cc(Cl)c(C)cc3F)ccc1O2,CHEMBL2177334,3095.0,CHEMBL2183110,5.509339346643863
COc1ccc(C2(c3ccccc3)N=C(N)N(C)C2=O)cc1,CHEMBL577905,3098.71,CHEMBL1044549,5.50881906632058
O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]2[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL450745,3100.0,CHEMBL3293240,5.508638306165727
COc1ccc(C2NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C(C)C)COCc3cccc2c3)cc1,CHEMBL1644466,3100.0,CHEMBL1647504,5.508638306165727
CN(C)Cc1ccccc1-c1ccc(NCCCN2CCCCC2)c(OCCN2CCCCC2)c1,CHEMBL4284107,3100.0,CHEMBL4260387,5.508638306165727
O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cccc(Br)c1,CHEMBL3677219,3100.0,CHEMBL3705920,5.508638306165727
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(C)c3)ccc1O2,CHEMBL2177322,3105.0,CHEMBL2183108,5.5079383954874
CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC3)cc1[C@@]21N=C(N)N(CC(F)(F)F)C1=O,CHEMBL3904142,3106.0,CHEMBL3887679,5.50779854860746
CN(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CN(Cc3ccccc3C(F)(F)F)C(=O)N2)c1,CHEMBL260722,3120.0,CHEMBL929346,5.505845405981557
CC(C)Oc1cccc(CN2CC[C@@]3(C[C@@H]2C)CN(c2nccs2)S(=O)(=O)N3c2cccc(F)c2)c1,CHEMBL2177479,3150.0,CHEMBL2185270,5.501689446210399
CCCS(=O)(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@@H](OC(=O)c2ccc(N(C)C)cc2)C1,CHEMBL3746131,3150.0,CHEMBL3749949,5.501689446210399
COC1CCC2(CC1)C(C)(C)c1ccc(C#N)cc1C21N=C(N)N(C)C1=O,CHEMBL5928929,3156.0,CHEMBL5734173,5.500863005462618
[C-]#[N+]c1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCC(OC)CC2)C3(C)C)c1,CHEMBL3963820,3156.5,CHEMBL3887679,5.500794206336627
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)c(C)n1,CHEMBL3683818,3171.5,CHEMBL3706316,5.498735284266518
CC(F)(F)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(Br)c3)[C@@H]2O)c1,CHEMBL2047891,3175.0,CHEMBL2049561,5.498256270372005
COCCOc1cnc(C(=O)Nc2cccc(CNc3cccnc3N)c2)cn1,CHEMBL3690090,3176.0,CHEMBL3705220,5.498119506244942
CC[C@H](C)[C@H](O)C(=O)N[C@@H](CC(F)F)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](CC(F)F)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,CHEMBL85379,3180.0,CHEMBL653509,5.497572880015568
Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)N3CC[C@H]4OCCC[C@@]4(Cc4ccccc4)C3)cc2c1,CHEMBL4553709,3181.1400000000003,CHEMBL4480749,5.497417217441038
Cc1cc(C2(c3cccc(C4CNC4)c3)N=C(N)N(C)C2=O)ccc1OC(F)CF,CHEMBL5882638,3200.0,CHEMBL5737388,5.494850021680094
COc1ccc2c(c1)CCC2(Cc1cc([N+](=O)[O-])ccc1OC)c1cn(C)c(N)n1,CHEMBL3659643,3200.0,CHEMBL1044660,5.494850021680094
COc1ccc(S(=O)(=O)N(CC(O)Cn2c3ccccc3c3ccccc32)C2CCCCC2)cc1,CHEMBL4217236,3200.0,CHEMBL4179592,5.494850021680094
COc1ccc(C(Cc2cc([N+](=O)[O-])ccc2OC)c2c[nH]c(N)n2)cc1F,CHEMBL522520,3200.0,CHEMBL973428,5.494850021680094
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(C(C)C)c1,CHEMBL1760861,3200.0,CHEMBL1764635,5.494850021680094
CC1=NC2(CCOc3ccc(-c4cc(C)cc(C)c4)cc32)N=C1N,CHEMBL3657452,3200.0,CHEMBL3705805,5.494850021680094
COc1cccc(-c2nc(SCC(=O)Nc3nc(-c4cc(Cl)c(N)c(Cl)c4)c[nH]3)[nH]c(=O)c2C#N)c1,CHEMBL4128447,3200.0,CHEMBL4119590,5.494850021680094
Clc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,CHEMBL2047225,3200.0,CHEMBL2050827,5.494850021680094
CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCN(OC(=O)C(C)(C)C)CC4)cc3C2=O)cc1,CHEMBL3597552,3210.0,CHEMBL3599816,5.493494967595128
c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,CHEMBL4746559,3220.0,CHEMBL4668050,5.492144128304169
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,CHEMBL445960,3233.0,CHEMBL1036722,5.490394295388444
COc1ccc(C2C(C#N)=C(N)N3C(=C2C#N)Sc2ccccc23)cc1,CHEMBL1376633,3239.0,CHEMBL3706090,5.489589051989823
COCc1cc(NC(=O)c2ccc(C)cc2)cc(C2(C)CCSC(N)=N2)c1,CHEMBL3642631,3239.0,CHEMBL3705050,5.489589051989823
COc1cc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc(OC)c1OC,CHEMBL4745534,3240.0,CHEMBL4668050,5.489454989793388
CC1(C)C(N)=N[C@](C)(c2cc(Sc3ccccn3)ccc2F)CS1(=O)=O,CHEMBL6005217,3250.0,CHEMBL5730852,5.488116639021126
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,CHEMBL3683864,3253.55,CHEMBL3706316,5.487642514715514
CCCCOC(=O)C[C@](C)(N[S@+]([O-])C(C)(C)C)c1cc(Br)ccc1F,CHEMBL3968046,3260.0,CHEMBL3888178,5.486782399932061
CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21Cc2cccc3cccc(c23)C1,CHEMBL3934108,3262.05,CHEMBL3887678,5.486509386472422
NC1=NC2(CO1)c1cc(C3=CCCCC3)ccc1OC1(CCC1)C21COC1,CHEMBL3650767,3270.0,CHEMBL3705666,5.485452247339714
COc1cc2ncnc(N3CCN(C)CC3)c2cc1OC,CHEMBL5558445,3280.0,CHEMBL5502546,5.484126156288321
COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)cc(Cl)c2)cc1,CHEMBL2178200,3300.0,CHEMBL2187490,5.481486060122112
CS(=O)(=O)n1ccc2ccc(/C=C/C(=O)CC(=O)/C=C/c3ccc(O)cc3)cc21,CHEMBL3677209,3300.0,CHEMBL3705920,5.481486060122112
COc1ccc2c(c1)CCC2(Cc1ccc(C(F)(F)F)nc1)c1cn(CCCO)c(N)n1,CHEMBL3659645,3300.0,CHEMBL3705276,5.481486060122112
Cc1cccc(/C=N/C2CCN(Cc3ccccc3)CC2)c1,CHEMBL4566242,3300.0,CHEMBL4433405,5.481486060122112
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,CHEMBL243796,3300.0,CHEMBL946249,5.481486060122112
CCCN(CCC)C(=O)c1cccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)c1,CHEMBL3677225,3300.0,CHEMBL3705920,5.481486060122112
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@H](O)C[C@@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,CHEMBL249448,3310.0,CHEMBL5241710,5.480172006224281
N#Cc1ncccc1-c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C1(CCC1)O2,CHEMBL3703307,3310.0,CHEMBL3705666,5.480172006224281
C=C1C[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@@H]3C(=O)[C@@H](O)[C@]2(C)[C@H]2C(=O)O[C@](C)(C(=O)OC)C(=O)[C@]12C,CHEMBL4211219,3320.0,CHEMBL4201766,5.478861916295964
COC1CCC2(CC1)Cc1ccc(Br)cc1[C@]21N=C(C)C(N)=N1,CHEMBL3639525,3330.0,CHEMBL3705805,5.47755576649368
CC(C)c1cccnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,CHEMBL3688713,3345.0,CHEMBL3706316,5.475603877896158
COc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)O[C@H]5C[C@H]54)c3)nccc2c1,CHEMBL3688761,3345.0,CHEMBL3706316,5.475603877896158
CC1(C)Oc2ccc(-c3ccc4[nH]ccc4c3)cc2C2(COC(N)=N2)C12COC2,CHEMBL3650805,3350.0,CHEMBL3705666,5.474955192963154
CCCCNC(=O)[C@@H](NC(=O)[C@@H]1C(=O)N(CC)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,CHEMBL191100,3350.0,CHEMBL832770,5.474955192963154
c1ccc(-c2ccc(NCCCN3CCCCC3)c(OCCN3CCCCC3)c2)c(CN2CCCCC2)c1,CHEMBL4278741,3350.0,CHEMBL4260387,5.474955192963154
CC(C)Oc1cccc(CN2CC[C@@]3(C[C@@H]2C)CN(c2cccnc2)S(=O)(=O)N3c2cccc(F)c2)c1,CHEMBL2177477,3350.0,CHEMBL2185270,5.474955192963154
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccncc3)ccc1O2,CHEMBL2177338,3360.0,CHEMBL2183110,5.4736607226101555
NC1=NC2(CO1)c1cc(-c3ccc(F)nc3F)ccc1OC1(CCC1)C21COC1,CHEMBL3703313,3370.0,CHEMBL3705666,5.4723700991286615
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2n[nH]c(=O)[nH]2)=N1,CHEMBL2346797,3370.0,CHEMBL2352381,5.4723700991286615
C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cc(Cl)n(C)n3)cs2)CO1,CHEMBL3921841,3380.0,CHEMBL3888330,5.471083299722345
CNc1cccc(-n2nc(Nc3ccc(OCCN4CCCCC4)cc3)nc2N)n1,CHEMBL5811748,3380.0,CHEMBL5731944,5.471083299722345
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc(Cl)n(C)n3)cs2)CO1,CHEMBL5881880,3380.0,CHEMBL5732542,5.471083299722345
COc1ccc(C2(c3cccc(Br)c3)N=C(N)N3CC(F)(F)CN=C32)cc1,CHEMBL1957479,3388.44,CHEMBL1959449,5.470000200122707
NC1=NC2(CO1)c1cc(-c3ccccc3)ccc1OC1(CCC1)C21COC1,CHEMBL3703315,3390.0,CHEMBL3705666,5.4698003017969175
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O,CHEMBL518543,3400.0,CHEMBL1771831,5.468521082957745
C(=N/C1CCN(Cc2ccccc2)CC1)\c1ccccc1,CHEMBL4537808,3400.0,CHEMBL4433405,5.468521082957745
C[C@@H](NC(=O)c1cc(OCC(=O)NCCCCCN)cc(OS(=O)(=O)Cc2ccccc2)c1)c1ccccc1,CHEMBL374512,3400.0,CHEMBL918066,5.468521082957745
